1-unif,1-expo,1-lor,2-unif,2-expo,2-lor,10-unif,10-expo,10-lor,100-unif,100-expo,100-lor
0.330113,0.400646,-0.590921,0.398746,0.515296,-0.34688,0.460949,0.834659,-0.440202,0.470822,0.963765,-0.295999
0.535035,0.765793,0.110513,0.622817,1.00287,0.444606,0.409702,0.6428,-0.417873,0.490536,0.928412,-0.885072
0.46738,0.629947,-0.102839,0.609752,1.01239,0.455299,0.567807,1.39802,1.6847,0.480616,1.00787,4.0918
0.710599,1.23994,0.778699,0.480899,0.764613,-0.106897,0.635034,1.17015,0.457932,0.507307,0.986253,0.702639
0.752124,1.39483,1.01344,0.660401,1.11786,0.616304,0.708401,1.66921,0.399875,0.432388,0.840972,-0.899101
0.251199,0.289282,-0.992493,0.140196,0.159455,-5.93264,0.396019,0.677736,-0.570388,0.527595,1.16565,0.307808
0.568679,0.840902,0.219172,0.585303,0.881012,0.2754,0.622031,1.25219,0.961961,0.450071,0.808746,-0.450391
0.0291937,0.0296283,-10.8728,0.388989,0.705535,-4.9402,0.447838,1.04959,-1.78098,0.533924,1.10765,0.1719
0.601928,0.921121,0.331628,0.336058,0.496948,-2.06484,0.380601,0.52215,-1.23209,0.471775,0.935582,-0.984028
0.748784,1.38144,0.992387,0.821063,1.80979,1.93214,0.497387,1.13684,1.00383,0.555121,1.10502,-7.49092
0.0701887,0.0727736,-4.46132,0.506076,1.45973,0.481204,0.471115,0.851116,-0.402882,0.462243,0.842871,-2.04106
0.893343,2.23814,2.8719,0.677428,1.42856,1.37519,0.418701,0.664309,-0.387495,0.506582,1.01158,-0.273324
0.941963,2.84668,5.42373,0.909648,2.47248,3.94444,0.525178,1.33923,0.924709,0.537236,1.15339,1.69533
0.461512,0.61899,-0.121506,0.417046,0.542564,-0.272329,0.609461,1.10683,0.36579,0.516684,1.10203,1.39423
0.877333,2.09828,2.46516,0.718442,1.45912,1.32723,0.64635,1.54384,0.0706334,0.532094,1.03968,-0.021195
0.372579,0.466138,-0.423151,0.190635,0.237433,-18.5223,0.407167,0.693857,-0.517169,0.503713,0.96829,-0.0297067
0.559551,0.819962,0.1893,0.554353,0.808295,0.17248,0.578131,1.18199,0.708308,0.476601,0.966903,2.49762
0.00868973,0.0087277,-36.6215,0.103126,0.114414,-19.0101,0.494769,1.11564,-0.694175,0.480473,0.989017,-0.459481
0.549154,0.796629,0.15566,0.306377,0.43117,-2.39123,0.34297,0.455606,-1.38189,0.523494,1.00887,0.165405
0.197562,0.2201,-1.39879,0.271755,0.322335,-0.962226,0.443156,1.02183,0.772682,0.497263,1.00089,-0.738893
0.0635996,0.0657122,-4.93812,0.0549761,0.0565867,-5.87832,0.513216,0.91141,0.0404864,0.497502,0.919843,-1.31036
0.345949,0.42457,-0.525662,0.561203,0.961362,0.328051,0.393002,0.541652,-0.629021,0.483945,0.947732,-0.52436
0.0463526,0.0474613,-6.81853,0.494444,1.45202,-0.669805,0.457495,1.08536,0.291419,0.503016,1.01143,0.650155
0.776458,1.49815,1.18176,0.830414,1.82776,1.90622,0.58024,1.06348,0.207998,0.518149,1.10176,133.792
0.942535,2.85658,5.47892,0.522388,1.48222,1.23671,0.640679,1.50584,-0.0176323,0.471346,0.925427,-1.0118
0.88437,2.15736,2.63067,0.903321,2.35595,3.32206,0.439737,0.767066,-0.403026,0.522727,1.01153,0.412607
0.102242,0.107854,-3.0055,0.307344,0.413104,-1.48319,0.551025,1.13403,0.611049,0.48,0.910767,-0.519383
0.922272,2.55454,4.01345,0.945686,3.01578,7.14134,0.502987,1.1243,2.62728,0.513249,0.992381,-0.0141837
0.512446,0.718354,0.0391203,0.543697,0.786949,0.139513,0.385842,0.757042,0.0388395,0.554987,1.31349,21.5576
0.969101,3.47703,10.2692,0.526594,1.78243,3.28613,0.445494,1.02478,0.792406,0.542588,1.30949,2.38822
0.574948,0.855544,0.239907,0.772972,2.19792,5.59192,0.586089,1.06202,0.665185,0.440863,0.835199,3.72263
0.0840879,0.0878349,-3.69697,0.464599,0.97644,-0.903355,0.38868,0.535254,-0.647804,0.525021,1.12332,54.8755
0.970995,3.54029,10.9439,0.712092,2.07197,5.3979,0.455416,1.08321,-0.269395,0.488257,0.991823,-0.576432
0.845111,1.86505,1.89026,0.474349,0.9872,-0.536687,0.564074,1.00906,0.127538,0.515216,1.05325,0.057498
0.453188,0.603651,-0.148132,0.592956,0.961562,0.374405,0.55052,1.22436,-1.33863,0.504598,0.989034,0.462607
0.103587,0.109354,-2.96364,0.28104,0.361376,-1.54739,0.396578,0.611622,-0.681035,0.478456,0.961264,-2.88802
0.732724,1.31947,0.896942,0.527783,0.854661,0.137387,0.544564,1.12708,0.0697563,0.470127,0.909765,-2.49746
0.458492,0.613398,-0.131144,0.694776,1.64396,2.20681,0.411951,0.870041,-0.445559,0.502663,0.977809,0.325295
0.322842,0.38985,-0.622167,0.318343,0.383251,-0.642126,0.391828,0.770142,0.0580428,0.504044,1.02076,0.288956
0.93106,2.67451,4.54476,0.578942,1.46588,1.69371,0.392245,0.734459,-0.254698,0.511432,1.08957,1.76132
0.313845,0.376651,-0.662085,0.547921,0.949948,0.281132,0.561429,1.01627,0.581351,0.484576,0.925315,0.393101
0.226825,0.25725,-1.15735,0.155603,0.172702,-2.42043,0.411454,0.563842,-0.345232,0.479837,0.937025,-6.90227
0.781997,1.52325,1.22435,0.703399,1.25177,0.818914,0.453602,1.03462,-0.693636,0.487976,0.920233,0.139338
0.0843808,0.0881547,-3.68352,0.447378,0.875431,-1.10417,0.516958,0.86939,-0.103299,0.458647,0.949422,0.621798
0.6248,0.980297,0.413479,0.761891,1.63638,1.729,0.53971,1.20632,-1.37673,0.498943,1.01463,-1.60591
0.810375,1.66271,1.47519,0.600566,1.07912,0.558927,0.435547,0.668664,-0.386786,0.426269,0.751774,0.868171
0.898982,2.29246,3.04453,0.64359,1.3919,1.33905,0.476261,1.00023,-0.655269,0.492472,0.925624,-7.70884
0.390758,0.495539,-0.357336,0.417833,0.54208,-0.266082,0.433218,0.91992,-0.37281,0.539983,1.10231,-29.5653
0.388198,0.491346,-0.366431,0.633208,1.29843,1.05927,0.447052,0.939165,0.361852,0.498388,0.948846,-0.0863876
0.444908,0.588621,-0.174827,0.424453,0.553066,-0.242958,0.340945,0.521146,-0.735501,0.543252,1.08925,1.35818
0.878218,2.10552,2.48498,0.542093,1.16808,0.580754,0.574426,1.03727,0.629722,0.492956,0.993197,0.390931
0.403998,0.517511,-0.311089,0.473475,0.65024,-0.0876624,0.411111,0.563399,-0.347786,0.504069,1.00878,2.83423
0.205968,0.230632,-1.32347,0.51595,0.989472,0.159582,0.431766,0.965224,-0.795807,0.512305,0.989826,0.126474
0.542953,0.782968,0.135764,0.395325,0.533793,-0.439402,0.59268,1.04484,0.449147,0.45487,0.891264,-0.160931
0.825933,1.74831,1.64264,0.731328,1.38045,1.05034,0.539447,1.20562,-1.3777,0.503409,0.955843,0.908922
0.247698,0.284618,-1.01457,0.618134,2.37807,13.411,0.404476,0.571642,-0.534408,0.53816,1.21147,7.79514
0.636723,1.01259,0.458049,0.439084,0.644465,-0.298599,0.418297,0.809457,-1.02347,0.570374,1.266,21.1514
0.98857,4.47151,27.8366,0.556359,2.30203,12.702,0.404206,0.880974,-0.642747,0.494495,0.991119,-2.57311
0.241446,0.276341,-1.05525,0.371975,0.487254,-0.523691,0.477141,1.00686,0.466037,0.525581,1.08811,-0.0836283
0.124147,0.132557,-2.43263,0.194496,0.220116,-1.67172,0.38234,0.658083,-0.50747,0.466437,0.848919,-0.818068
0.502504,0.698167,0.00786551,0.554111,0.814428,0.176382,0.579657,1.0934,0.832111,0.47209,0.920769,0.0985536
0.264845,0.307674,-0.910821,0.480198,0.748462,-0.102712,0.433854,0.611459,-0.27287,0.484061,0.896319,-2.03357
0.605718,0.930689,0.344899,0.762851,1.72811,2.11942,0.447239,0.986899,-0.710248,0.49378,0.994296,0.728806
0.69555,1.18925,0.705398,0.67581,1.12828,0.61959,0.555092,0.984825,0.262865,0.479184,0.928346,-1.73707
0.919984,2.52553,3.89393,0.639643,1.48536,1.71034,0.480832,1.05821,-1.64859,0.514912,1.05354,-0.472385
0.65607,1.06732,0.533783,0.604455,0.936079,0.350665,0.475554,0.861328,0.329259,0.522533,1.04916,0.507307
0.359301,0.445196,-0.473248,0.453321,0.618905,-0.161709,0.423796,0.825871,-1.00053,0.481464,0.917983,-2.73313
0.552841,0.804841,0.167547,0.33601,0.465871,-1.18866,0.335672,0.469951,-3.49753,0.462666,0.926557,-0.969351
0.54734,0.792614,0.14983,0.511192,0.718528,0.035634,0.480249,1.01104,0.484804,0.529672,1.14326,4.42888
0.119179,0.126901,-2.54487,0.220144,0.257097,-1.58731,0.43786,0.758565,-0.201035,0.531878,1.05287,0.518712
0.475044,0.644441,-0.0785617,0.71928,1.97767,4.30396,0.577141,1.08846,0.824196,0.472209,0.908741,-0.490445
0.321108,0.387294,-0.629746,0.586339,1.14746,0.678508,0.416457,0.59022,-0.522469,0.490208,0.95226,0.92757
0.963516,3.31089,8.68648,0.837541,2.27709,4.73504,0.457232,1.01613,-0.669336,0.501089,1.04061,1.10346
0.851569,1.90764,1.98676,0.481501,1.01289,-0.376041,0.492598,0.873224,-0.251007,0.51174,1.11908,1.09033
0.711566,1.24329,0.783591,0.639116,1.03977,0.498072,0.451629,0.904526,-1.99547,0.513542,1.12032,1.01089
0.111434,0.118146,-2.73884,0.252604,0.309324,-1.54276,0.479182,0.872477,0.344927,0.53404,1.05127,-0.339629
0.566666,0.836245,0.212553,0.33953,0.477736,-1.25042,0.443895,0.863514,-0.934036,0.525547,1.06989,0.417054
0.393774,0.500503,-0.346684,0.315605,0.385786,-0.714457,0.359059,0.54398,-3.38807,0.444918,0.831052,-1.56042
0.112394,0.119228,-2.7134,0.513515,1.29002,0.462794,0.474329,0.998748,0.466093,0.477963,0.962914,0.404003
0.237436,0.271069,-1.08223,0.400316,0.54967,-0.440522,0.488576,0.844317,0.0953684,0.488762,0.90419,-0.353096
0.914635,2.46082,3.63898,0.547295,1.32961,1.03137,0.603059,1.15653,0.922596,0.543788,1.05503,0.504475
0.563196,0.828271,0.201188,0.686856,1.24586,0.838896,0.43118,0.614664,-0.469475,0.510257,1.06259,4.09514
0.179955,0.198396,-1.57624,0.570098,1.71166,3.19405,0.404103,0.741642,-1.5596,0.517645,1.0388,-0.133446
0.810517,1.66345,1.4766,0.582991,1.05134,0.494261,0.494514,0.887044,-0.217137,0.543369,1.05195,-0.279556
0.960241,3.22492,7.96434,0.903433,2.5499,4.93828,0.413893,0.820874,-2.1312,0.564765,1.23722,1.89994
0.355466,0.439227,-0.488082,0.262161,0.312089,-1.09647,0.507288,0.910501,0.58369,0.522248,1.06955,0.673796
0.846626,1.87487,1.91222,0.669164,1.27578,0.943076,0.47562,0.995234,-0.69335,0.510545,1.06128,1.01124
0.168856,0.184952,-1.70487,0.523529,1.14517,0.389868,0.370289,0.564466,-3.3515,0.510998,1.09665,0.962273
0.491703,0.676689,-0.0260716,0.489051,0.671499,-0.0344129,0.489589,1.01761,0.646431,0.497134,1.02693,-0.19089
0.878201,2.10539,2.4846,0.668418,1.35952,1.17696,0.491828,0.848676,0.115406,0.460596,0.838099,-0.0862033
0.486399,0.666309,-0.0427541,0.500312,0.694159,0.000982387,0.597505,1.10641,0.769652,0.525016,0.969239,-3.38181
0.458635,0.613662,-0.130687,0.515161,0.730782,0.0492062,0.377742,0.534762,-1.59109,0.493989,1.00775,-1.52193
0.514225,0.72201,0.0447189,0.265264,0.369223,-9.73194,0.423298,0.768308,-1.44455,0.45116,0.859779,-0.815667
0.571688,0.847902,0.2291,0.369549,0.515558,-0.746824,0.44719,0.761839,-0.420892,0.520278,1.12183,1.89294
0.0163021,0.0164365,-19.5086,0.48256,1.49441,-6.67151,0.347832,0.533997,-3.00047,0.522597,1.11159,-1.54226
0.16741,0.183214,-1.72275,0.366171,0.507734,-0.75794,0.548861,1.01407,0.746787,0.505288,1.05534,-0.406914
0.948819,2.97238,6.16559,0.493691,1.50585,-1.02413,0.487832,1.15431,0.130659,0.537182,1.03154,0.327837
0.564932,0.832254,0.206869,0.444212,0.611532,-0.206234,0.415998,0.644306,-3.13924,0.46386,0.795765,0.480368
0.038563,0.0393263,-8.21385,0.235164,0.302273,-4.21578,0.524812,1.13569,0.836388,0.516137,0.990648,-0.718621
0.323492,0.390811,-0.619337,0.474256,0.685847,-0.102525,0.427138,0.664443,-0.245552,0.423307,0.7769,-2.85477
0.431765,0.56522,-0.217712,0.23643,0.303591,-3.96025,0.630525,1.20939,0.927843,0.474296,0.971076,-0.283853
0.62502,0.980883,0.414287,0.539947,0.79381,0.135781,0.338556,0.480306,-2.04768,0.492497,0.933889,-0.877297
0.0410942,0.0419624,-7.70278,0.086357,0.091544,-4.99088,0.438162,0.804837,-1.39286,0.480296,1.00728,4.09077
0.454874,0.606738,-0.142725,0.408779,0.528614,-0.301515,0.483482,0.949771,0.0360377,0.502374,0.976304,0.68256
0.13162,0.141126,-2.27898,0.130647,0.140007,-2.29816,0.417762,0.658093,-0.96918,0.427838,0.830549,-0.916641
0.362684,0.45049,-0.460304,0.430592,0.570321,-0.232508,0.578847,1.05872,0.908743,0.528364,1.16674,0.311737
0.129675,0.138889,-2.31735,0.177644,0.197286,-1.74182,0.480982,1.06936,-0.232594,0.447977,0.804789,-0.457316
0.4985,0.690152,-0.00471158,0.352488,0.460711,-0.661907,0.417278,0.647292,-3.13501,0.5399,1.11722,0.284839
0.225613,0.255683,-1.1663,0.358409,0.465696,-0.596967,0.585785,1.23626,1.70805,0.466337,0.92697,-1.0415
0.206475,0.23127,-1.3191,0.421413,0.621418,-0.431232,0.461494,0.735338,-0.125722,0.556146,1.11026,-7.48103
0.491205,0.675709,-0.0276385,0.378168,0.491887,-0.468406,0.647864,1.24579,0.983906,0.4694,0.857556,-1.98389
0.636351,1.01157,0.456638,0.402826,0.598527,-0.621391,0.323881,0.447278,-2.09595,0.498306,0.989875,-0.34972
0.265132,0.308064,-0.909174,0.542873,1.01314,0.336662,0.518487,0.986648,-0.434663,0.533639,1.13365,1.64374
0.1693,0.185487,-1.69942,0.433786,0.691859,-0.490569,0.521337,1.06833,0.223629,0.52041,1.11381,1.41288
0.820615,1.71822,1.5825,0.554554,1.0293,0.399603,0.438723,0.685718,-0.795756,0.526986,1.02326,-0.0503065
0.698272,1.19823,0.718283,0.394575,0.646753,-1.34432,0.549319,1.02065,0.489642,0.50703,0.975812,-0.0180015
0.288493,0.340369,-0.783292,0.633183,2.07568,6.78981,0.553397,1.24777,0.201374,0.471948,0.959694,2.46295
0.0908777,0.0952757,-3.40693,0.155909,0.172472,-2.30424,0.380039,0.591758,-3.37359,0.483621,0.992838,-0.0994582
0.977874,3.81099,14.3629,0.885102,2.6914,7.83589,0.616691,1.28719,1.83562,0.521582,1.00534,0.159067
0.220941,0.249668,-1.20155,0.261838,0.305129,-0.95752,0.499396,0.800279,0.0337133,0.498985,1.00331,-0.729243
0.79233,1.5718,1.30886,0.408945,0.798849,-5.5589,0.649378,1.24882,0.988663,0.505077,0.936399,-1.24509
0.302735,0.36059,-0.713494,0.458768,0.657293,-0.168169,0.287951,0.378564,-2.22591,0.489422,0.965896,-0.490295
0.02556,0.0258923,-12.4267,0.0332526,0.0338497,-10.0789,0.511238,0.977241,-0.488292,0.502919,1.01133,0.631888
0.614801,0.953996,0.377155,0.533793,0.778455,0.113864,0.505174,1.05055,-3.7513,0.516742,1.09688,133.785
0.0409453,0.0418071,-7.73111,0.03929,0.0400842,-8.07477,0.450587,0.793996,-0.436406,0.462695,0.897668,-1.10685
0.452785,0.602914,-0.149427,0.232347,0.307447,-13.4322,0.49507,0.91776,0.230061,0.519608,0.998453,0.38862
0.0376347,0.0383612,-8.41843,0.304972,0.443857,-4.09364,0.544252,1.23568,0.139348,0.484683,0.91814,-0.487076
0.0119095,0.011981,-26.715,0.224262,0.292887,-13.4584,0.395474,0.610364,-3.13594,0.505232,0.96812,-0.0794583
0.572309,0.849353,0.231154,0.450328,0.623684,-0.183636,0.548983,0.941871,0.327056,0.556825,1.31823,21.5643
0.436615,0.573793,-0.201803,0.374221,0.473753,-0.436524,0.527347,0.844717,0.154009,0.541598,1.29513,2.30865
0.328348,0.398014,-0.598426,0.640599,1.72621,3.05154,0.608342,1.13976,0.818899,0.443785,0.846827,3.74278
0.311826,0.373713,-0.671246,0.342885,0.421015,-0.544674,0.258691,0.343523,-5.29388,0.527558,1.12656,54.9069
0.95285,3.05441,6.70151,0.648973,1.73884,3.08621,0.561441,1.04964,0.763062,0.488247,0.991486,-0.580077
0.373945,0.468317,-0.418102,0.433608,0.574048,-0.219622,0.522154,1.10868,-3.66451,0.515635,1.05641,0.0655854
0.345096,0.423267,-0.529086,0.197395,0.237119,-3.4412,0.475568,0.824171,0.259514,0.501981,0.985124,0.449527
0.493271,0.67978,-0.0211418,0.582217,0.895985,0.287598,0.503724,0.934975,0.257422,0.484854,0.973773,-2.84879
0.0496937,0.0509709,-6.35331,0.462387,1.06553,-1.96869,0.557836,1.2509,0.816232,0.466267,0.900829,-2.51166
0.671162,1.11219,0.596337,0.544609,0.826786,0.16653,0.49176,0.977131,0.794461,0.505695,0.98602,0.337375
0.87508,2.08008,2.41593,0.659445,1.33336,1.11877,0.524793,0.897043,0.244971,0.509959,1.04143,0.331431
0.418056,0.541381,-0.263276,0.320724,0.397101,-0.723084,0.509844,0.817662,0.0812159,0.505096,1.06635,1.70849
0.443811,0.586647,-0.178379,0.503725,0.707967,0.0121289,0.645195,1.21932,0.949907,0.490061,0.941381,0.421391
0.223393,0.252821,-1.18289,0.5325,1.04775,0.329023,0.302238,0.443705,-5.12844,0.481948,0.940214,-6.89267
0.56364,0.829287,0.202637,0.592903,0.901295,0.303231,0.541818,0.885512,0.197158,0.489591,0.933736,0.182843
0.841606,1.84267,1.84094,0.670638,1.26758,0.919951,0.488291,1.06544,-4.52048,0.46327,0.956454,0.660112
0.622167,0.973303,0.403825,0.470755,0.679,-0.116848,0.453067,0.794637,0.0600536,0.499402,1.01593,-1.6041
0.499671,0.692489,-0.00103472,0.300156,0.399281,-1.52887,0.537014,1.04197,0.424079,0.4215,0.739204,0.847651
0.319343,0.384696,-0.63752,0.504215,0.77647,0.0189486,0.594584,1.29978,1.42494,0.485746,0.905265,-7.75089
0.100642,0.106074,-3.0567,0.47975,1.03203,-0.475608,0.508328,1.04721,0.912522,0.538774,1.1005,-29.5705
0.689088,1.16824,0.675417,0.809808,1.91754,2.59214,0.481124,0.74673,-0.0162227,0.499092,0.950069,-0.0840316
0.858859,1.958,2.10548,0.745143,1.47806,1.27178,0.512825,0.822919,0.0910147,0.542314,1.08769,1.35488
0.930528,2.66683,4.50887,0.645615,1.55711,2.0205,0.673434,1.29019,1.05381,0.487552,0.976265,0.360496
0.631427,0.998116,0.438072,0.399246,0.590458,-0.64449,0.355441,0.559242,-4.90669,0.506836,1.01502,2.84372
0.360702,0.447385,-0.467873,0.300243,0.360769,-0.767105,0.547039,0.898256,0.214987,0.51326,0.991107,0.132512
0.167065,0.1828,-1.72705,0.562771,1.68214,2.94753,0.478494,1.01729,-4.60849,0.456012,0.89414,-0.156906
0.239784,0.274153,-1.06634,0.465748,0.725438,-0.189423,0.402371,0.709548,-0.244442,0.499383,0.943865,0.89004
0.958476,3.18148,7.6221,0.630849,1.77138,3.45546,0.520842,1.01396,0.368366,0.539095,1.2128,7.79984
0.691712,1.17672,0.687492,0.482122,0.747453,-0.0900452,0.577821,1.27777,1.29502,0.567409,1.26003,21.1413
0.303223,0.36129,-0.711184,0.491282,0.749334,-0.0397313,0.594583,1.36683,2.07927,0.490553,0.955426,-2.84842
0.272531,0.318185,-0.867582,0.37494,0.483513,-0.469432,0.491351,0.786618,0.0462946,0.529182,1.09454,-0.0697749
0.679342,1.13738,0.631721,0.385111,0.616329,-1.38754,0.444907,0.646926,-0.277457,0.473076,0.863105,-0.781015
0.477349,0.648841,-0.0712818,0.591498,0.93591,0.341365,0.669006,1.24088,0.870742,0.468594,0.915446,0.0792724
0.0908807,0.095279,-3.40681,0.0807491,0.0842569,-3.92007,0.299448,0.466849,-5.38816,0.48431,0.896663,-2.03223
0.705648,1.22298,0.754011,0.6668,1.10586,0.589565,0.563134,0.927259,0.268587,0.487745,0.985011,-0.740836
0.0706175,0.0732349,-4.43333,0.381486,0.62602,-1.87143,0.471744,1.0095,-4.74499,0.478826,0.927234,-1.73863
0.627951,0.988731,0.425119,0.594118,0.90518,0.308404,0.422709,0.74068,-0.155856,0.514489,1.04931,-0.486581
0.692354,1.17881,0.690466,0.739535,1.36197,0.976273,0.443083,0.715764,-0.55046,0.518315,1.04115,0.490931
0.560286,0.82163,0.19169,0.524212,0.745666,0.0772048,0.533411,1.18855,1.12476,0.484735,0.925128,-2.72177
0.786715,1.54513,1.26208,0.70653,1.26477,0.840626,0.58068,1.34864,1.97404,0.459636,0.921383,-0.981037
0.488139,0.669702,-0.0372806,0.611178,0.997388,0.434081,0.478099,0.769884,-0.0794324,0.533724,1.16581,4.49393
0.626345,0.984422,0.419172,0.54734,0.808081,0.159681,0.436518,0.623687,-0.30971,0.531511,1.05246,0.506448
0.734217,1.32507,0.905442,0.583221,0.945552,0.344621,0.663584,1.23101,0.853239,0.469712,0.90485,-0.50134
0.468335,0.631741,-0.0998094,0.669532,1.33879,1.11282,0.349626,0.547132,-5.01752,0.487721,0.949139,0.890705
0.432224,0.566029,-0.216201,0.383216,0.486403,-0.394949,0.55817,0.911676,0.246541,0.492287,1.00837,0.97929
0.870729,2.04584,2.32546,0.63161,1.27212,0.987124,0.537603,1.13281,-4.21394,0.511806,1.11954,1.0914
0.334207,0.406776,-0.573697,0.609062,1.28011,1.02286,0.386603,0.672854,-0.288281,0.509407,1.11143,0.995698
0.39249,0.498387,-0.35121,0.449281,0.601875,-0.166067,0.425564,0.670692,-0.614108,0.538807,1.05896,-0.309397
0.883916,2.15344,2.61942,0.574451,1.23065,0.854703,0.547733,1.22796,1.17994,0.520011,1.06166,0.171156
0.506071,0.705364,0.0190751,0.388014,0.510008,-0.431392,0.5834,1.36228,1.99894,0.449223,0.843435,-1.54072
0.264986,0.307866,-0.910008,0.562041,1.13377,0.599766,0.50377,0.839504,0.0211111,0.482422,0.969893,0.43299
0.269957,0.314652,-0.881859,0.149388,0.171947,-5.94839,0.422781,0.592378,-0.355092,0.494252,0.916914,-0.329681
0.859096,1.95968,2.10954,0.615498,1.21237,0.841936,0.643741,1.17524,0.773984,0.539063,1.03626,0.466246
0.028819,0.0292425,-11.0149,0.183048,0.220321,-5.78794,0.388755,0.680305,-4.79566,0.510886,1.06414,4.09731
0.3719,0.465056,-0.425669,0.335766,0.410602,-0.576991,0.571954,0.939486,0.290536,0.522186,1.04687,-0.113202
0.337277,0.411399,-0.560946,0.554235,0.943137,0.290968,0.477959,0.960288,-4.53228,0.537087,1.03733,-0.30983
0.299631,0.356148,-0.728313,0.634189,1.9109,4.712,0.415851,0.730711,-0.188866,0.561554,1.21517,1.82497
0.771193,1.47488,1.14288,0.698569,1.22911,0.780288,0.45706,0.743766,-0.502693,0.524296,1.07337,0.680592
0.968747,3.46565,10.1523,0.906341,2.66157,6.0129,0.484725,1.04189,0.820381,0.507348,1.05002,0.992969
0.625944,0.983351,0.417694,0.428623,0.623204,-0.353638,0.544407,1.30409,1.73523,0.519164,1.13711,1.19819
0.843935,1.85749,1.87349,0.830267,1.77678,1.70632,0.499339,0.83365,-0.00824733,0.500298,1.03667,-0.176107
0.231302,0.263057,-1.12497,0.149039,0.166084,-2.91082,0.483909,0.773974,-0.0114429,0.45715,0.824674,-0.109988
0.816599,1.69608,1.53915,0.739737,1.39169,1.05036,0.5676,0.989556,0.247488,0.521069,0.963538,-3.41511
0.0667764,0.0691105,-4.69667,0.500688,1.39817,0.0508673,0.430986,0.737369,-3.70965,0.499294,1.04685,-1.22743
0.662874,1.0873,0.561573,0.68924,1.17235,0.682925,0.612176,1.04176,0.449534,0.446299,0.852845,-0.928989
0.934599,2.72722,4.7984,0.700934,1.67848,2.3476,0.461933,0.93863,-4.63707,0.519665,1.12049,1.89097
0.715605,1.25739,0.804278,0.797961,1.69015,1.66867,0.457962,0.822656,-0.0329169,0.528383,1.12046,-1.3441
0.467269,0.629739,-0.10319,0.522502,0.74593,0.0729965,0.453779,0.730367,-0.524025,0.504481,1.05442,-0.425486
0.880316,2.1229,2.53306,0.764307,1.58394,1.51793,0.422566,0.73797,-0.246935,0.535893,1.01896,0.281935
0.577734,0.862121,0.249183,0.622392,0.980941,0.41407,0.494163,1.21893,1.4488,0.458326,0.787559,0.202833
0.648298,1.04497,0.502807,0.626726,0.987116,0.422864,0.456704,0.70196,-0.22208,0.521614,0.999078,-0.633707
0.66705,1.09976,0.578956,0.572658,0.875181,0.255286,0.483189,0.773042,-0.0167028,0.424364,0.778598,-2.85084
0.605155,0.929262,0.342921,0.724747,1.39467,1.11107,0.552976,0.930923,0.152865,0.472889,0.968863,-0.28938
0.478267,0.650599,-0.0683829,0.655845,1.22145,0.832403,0.466067,0.784516,-3.26647,0.486529,0.924367,-0.993951
0.844338,1.86007,1.87921,0.592784,1.13872,0.667238,0.584998,0.982633,0.35776,0.48185,1.00905,4.15371
0.833424,1.7923,1.73319,0.450416,0.931045,-1.45906,0.392524,0.693419,-5.22306,0.497907,0.970319,0.293837
0.341229,0.417379,-0.544737,0.597527,1.17017,0.738794,0.433656,0.760886,-0.121991,0.436194,0.863327,-0.796993
0.0674084,0.0697879,-4.65131,0.0967615,0.102297,-3.52091,0.478914,0.794195,-0.431711,0.534499,1.19958,0.449427
0.853825,1.92295,2.02233,0.694249,1.34398,1.06584,0.350592,0.543184,-0.681361,0.449802,0.807143,-0.440838
0.126115,0.134806,-2.3905,0.355807,0.507743,-1.05763,0.446702,1.14361,1.12608,0.53498,1.11038,-0.205514
0.534672,0.765013,0.109359,0.520508,0.735466,0.0646471,0.435625,0.655,-0.29225,0.467157,0.928089,-1.03674
0.585499,0.880679,0.275254,0.431277,0.602551,-0.28386,0.469183,0.73793,-0.0660975,0.564039,1.1626,-6.71504
0.506345,0.705918,0.0199351,0.349495,0.459955,-0.712764,0.550057,0.923791,0.142902,0.468574,0.856053,-1.98657
0.277055,0.324423,-0.842975,0.142367,0.166065,-21.1458,0.455511,0.76609,-3.3019,0.496435,0.985724,-0.355894
0.192646,0.213993,-1.44546,0.565949,1.5075,1.86527,0.524694,0.824242,0.0642202,0.535263,1.13615,1.65051
0.00767812,0.00770775,-41.4487,0.081729,0.0885249,-21.6631,0.383775,0.651204,-5.2989,0.527401,1.13224,1.45267
0.939251,2.80101,5.176,0.568151,1.51024,1.88622,0.463614,0.821538,-0.0201504,0.526672,1.02165,-0.0533043
0.15578,0.169342,-1.87753,0.200502,0.225338,-1.454,0.542919,0.910134,0.109721,0.505836,0.972479,-0.022654
0.19705,0.219463,-1.40355,0.248924,0.288639,-1.06314,0.269547,0.355323,-1.61292,0.47429,0.963686,2.4715
0.245224,0.281335,-1.03047,0.372837,0.48769,-0.514528,0.496117,1.22695,1.40482,0.487145,0.997742,-0.0671914
0.300797,0.357814,-0.722723,0.341385,0.419518,-0.555751,0.42649,0.637075,-0.321184,0.520921,0.9915,0.050571
0.500449,0.694046,0.00141091,0.255293,0.352117,-15.6959,0.483778,0.781333,-0.00464971,0.504251,1.01457,-0.70738
0.381972,0.481221,-0.388779,0.454779,0.61556,-0.150949,0.575277,0.995304,0.246423,0.498156,0.921737,-1.28888
0.010136,0.0101878,-31.3932,0.397369,0.77273,-15.0741,0.474936,0.797382,-3.22664,0.4872,0.96313,-0.521849
